match_id,length,realm,map,killer_player,killer,kills,hooks,killer_result,killer_bp,survivor0_player,survivor0,survivor0_escaped,survivor0_bp,survivor1_player,survivor1,survivor1_escaped,survivor1_bp,survivor2_player,survivor2,survivor2_escaped,survivor2_bp,survivor3_player,survivor3,survivor3_escaped,survivor3_bp
770,11,Crotus Prenn Asylum,Father Campbell's Chapel,SpookyLoopz,Pig,2,10,Brutal Killer,21343,Bronx,Steve Harrington,False,7397,Yerv,Detective David Tapp,True,7397,ScottJund,Nancy Wheeler,False,7397,TrajceBrukata,Claudette Morel,True,7397
771,12,Crotus Prenn Asylum,Father Campbell's Chapel,ScottJund,Trickster,3,9,Ruthless Killer,13801,TheJRM_,Nancy Wheeler,False,11082,Ayrun,Ace Visconti,True,11082,Umbra,Detective David Tapp,False,11082,praxz,Dwight Fairfield,False,11082
772,17,Crotus Prenn Asylum,Father Campbell's Chapel,Uncharted,Ghost Face,0,0,Entity Displeased,6075,Yerv,Mikaela Reid,True,6895,OhTofu,Quentin Smith,True,6895,ScottJund,Meg Thomas,True,6895,praxz,Yun-Jin Lee,True,6895
773,18,Backwater Swamp,Grim Pantry,Abadjar,Huntress,3,9,Ruthless Killer,27377,imPROBZZ,Meg Thomas,True,7076,TrajceBrukata,Jake Park,False,7076,hexy,Dwight Fairfield,False,7076,OhTofu,Detective David Tapp,False,7076
774,14,Crotus Prenn Asylum,Disturbed Ward,TheJRM_,Oni,3,11,Ruthless Killer,19280,Yerv,Steve Harrington,False,19679,hexy,Steve Harrington,False,19679,TrU3Ta1ent,Feng Min,False,19679,ANGRYPUG,Felix Richter,True,19679
775,16,Crotus Prenn Asylum,Father Campbell's Chapel,ScottJund,Shape,4,12,Ruthless Killer,5847,Fungoose,Jeffrey "Jeff" Johansen,False,13504,Ralph,Yui Kimura,False,13504,Otzdarva,Feng Min,False,13504,ANGRYPUG,Nancy Wheeler,False,13504
776,16,The MacMillan Estate,Groaning Storehouse,Skermz,Clown,4,12,Merciless Killer,24110,hexy,Jeffrey "Jeff" Johansen,False,9229,TheJRM_,Jeffrey "Jeff" Johansen,False,9229,Bronx,Yun-Jin Lee,False,9229,OhTofu,Cheryl Mason,False,9229
777,10,The MacMillan Estate,Coal Tower,OhTofu,Cenobite,4,12,Merciless Killer,30655,Yerv,Feng Min,False,21260,hexy,Zarina Kassir,False,21260,Ev3ntic,Zarina Kassir,False,21260,TrajceBrukata,Jeffrey "Jeff" Johansen,False,21260
778,8,The MacMillan Estate,Coal Tower,praxz,Artist,4,12,Merciless Killer,17922,TrajceBrukata,Kate Denson,False,14578,TheJRM_,Jill Valentine,False,14578,Ev3ntic,Cheryl Mason,False,14578,Umbra,Nea Karlsson,False,14578
779,10,The MacMillan Estate,Groaning Storehouse,Otzdarva,Legion,0,0,Entity Displeased,5833,Yerv,Ash J. Williams,True,26606,Ralph,Laurie Strode,True,26606,SpookyLoopz,Feng Min,True,26606,Abadjar,Jonah Vasquez,True,26606
780,16,Crotus Prenn Asylum,Disturbed Ward,Uncharted,Deathslinger,0,8,Entity Displeased,22783,TrU3Ta1ent,Nancy Wheeler,True,20924,Trivialiac,Meg Thomas,True,20924,Ralph,Jeffrey "Jeff" Johansen,True,20924,Ohmwrecker,Quentin Smith,True,20924
781,19,Crotus Prenn Asylum,Father Campbell's Chapel,Ayrun,Cannibal,2,6,Brutal Killer,31511,Bronx,Cheryl Mason,True,16951,OhTofu,Jill Valentine,False,16951,Ev3ntic,William "Bill" Overbeck,False,16951,ANGRYPUG,Feng Min,True,16951
782,14,The MacMillan Estate,Suffocation Pit,Ev3ntic,Oni,2,6,Brutal Killer,22551,Otzdarva,Élodie Rakoto,False,14069,ScottJund,Kate Denson,True,14069,TrU3Ta1ent,Yui Kimura,True,14069,SpookyLoopz,Nea Karlsson,False,14069
783,19,Crotus Prenn Asylum,Disturbed Ward,Otzdarva,Cenobite,4,12,Merciless Killer,30797,Umbra,Ace Visconti,False,23381,SpookyLoopz,Jonah Vasquez,False,23381,Skermz,Mikaela Reid,False,23381,Uncharted,Meg Thomas,False,23381
784,12,Crotus Prenn Asylum,Disturbed Ward,Skermz,Hag,1,9,Entity Displeased,7999,Yerv,Jill Valentine,False,23015,Ev3ntic,David King,True,23015,imPROBZZ,Leon Scott Kennedy,True,23015,Bronx,David King,True,23015
785,17,The MacMillan Estate,Groaning Storehouse,Ohmwrecker,Blight,3,9,Ruthless Killer,13590,Bronx,Leon Scott Kennedy,False,27143,OhTofu,Quentin Smith,True,27143,TrajceBrukata,Jonah Vasquez,False,27143,ScottJund,Élodie Rakoto,False,27143
786,18,Backwater Swamp,Grim Pantry,praxz,Pig,1,9,Brutal Killer,6929,Umbra,Adam Francis,False,9811,hexy,Claudette Morel,True,9811,Trivialiac,Ash J. Williams,True,9811,imPROBZZ,William "Bill" Overbeck,True,9811
787,18,Backwater Swamp,The Pale Rose,Uncharted,Ghost Face,0,8,Entity Displeased,30426,TrajceBrukata,Cheryl Mason,True,23157,ScottJund,Cheryl Mason,True,23157,Fungoose,Dwight Fairfield,True,23157,Ohmwrecker,Ash J. Williams,True,23157
788,10,Crotus Prenn Asylum,Father Campbell's Chapel,Ralph,Demogorgon,2,6,Brutal Killer,23345,OhTofu,Yui Kimura,True,30947,Ev3ntic,Nea Karlsson,False,30947,Ayrun,Jonah Vasquez,False,30947,TrajceBrukata,Zarina Kassir,True,30947
789,12,Crotus Prenn Asylum,Father Campbell's Chapel,Yerv,Blight,3,9,Ruthless Killer,28423,Umbra,Jane Romero,False,7472,Bronx,Nea Karlsson,False,7472,Ev3ntic,Laurie Strode,True,7472,TrajceBrukata,Cheryl Mason,False,7472
790,16,Crotus Prenn Asylum,Father Campbell's Chapel,Fungoose,Nemesis,1,9,Entity Displeased,20534,TheJRM_,Steve Harrington,True,22021,ScottJund,Yui Kimura,True,22021,Ev3ntic,Dwight Fairfield,True,22021,Trivialiac,Jake Park,False,22021
791,11,The MacMillan Estate,Groaning Storehouse,Abadjar,Plague,0,0,Entity Displeased,22136,Ohmwrecker,Quentin Smith,True,17688,Otzdarva,William "Bill" Overbeck,True,17688,Fungoose,Detective David Tapp,True,17688,ANGRYPUG,Claudette Morel,True,17688
792,10,The MacMillan Estate,Shelter Woods,TheJRM_,Nurse,1,3,Brutal Killer,16841,Otzdarva,Cheryl Mason,True,29452,Bronx,Leon Scott Kennedy,True,29452,Yerv,Ace Visconti,True,29452,ZubatLEL,Kate Denson,False,29452
793,7,Haddonfield,Lampkin Lane,TrU3Ta1ent,Cenobite,2,10,Brutal Killer,24152,ANGRYPUG,Ash J. Williams,False,6715,Bronx,Zarina Kassir,True,6715,Trivialiac,Jeffrey "Jeff" Johansen,True,6715,praxz,William "Bill" Overbeck,False,6715
794,8,The MacMillan Estate,Shelter Woods,Trivialiac,Ghost Face,0,8,Entity Displeased,31815,TheJRM_,Ace Visconti,True,8852,Fungoose,William "Bill" Overbeck,True,8852,Ev3ntic,Yun-Jin Lee,True,8852,Yerv,Mikaela Reid,True,8852
795,11,Crotus Prenn Asylum,Father Campbell's Chapel,Yerv,Spirit,2,6,Brutal Killer,30464,Abadjar,Nea Karlsson,False,16726,ZubatLEL,Kate Denson,False,16726,ANGRYPUG,Zarina Kassir,True,16726,Ralph,Feng Min,True,16726
796,10,The MacMillan Estate,Groaning Storehouse,ScottJund,Nightmare,2,6,Entity Displeased,29819,SpookyLoopz,Yui Kimura,True,11904,ANGRYPUG,David King,False,11904,Fungoose,Feng Min,False,11904,Abadjar,Dwight Fairfield,True,11904
797,20,The MacMillan Estate,Suffocation Pit,Yerv,Shape,2,6,Brutal Killer,7781,Umbra,Mikaela Reid,True,12465,Bronx,Claudette Morel,False,12465,Ohmwrecker,Jonah Vasquez,False,12465,ZubatLEL,Feng Min,True,12465
798,7,Haddonfield,Lampkin Lane,Fungoose,Shape,0,8,Entity Displeased,25552,ScottJund,Feng Min,True,26331,Ohmwrecker,Cheryl Mason,True,26331,TheJRM_,Yun-Jin Lee,True,26331,ANGRYPUG,Detective David Tapp,True,26331
799,9,Crotus Prenn Asylum,Father Campbell's Chapel,Trivialiac,Oni,1,9,Entity Displeased,25315,Uncharted,David King,True,6454,OhTofu,Claudette Morel,True,6454,Otzdarva,Laurie Strode,True,6454,ZubatLEL,Zarina Kassir,False,6454
800,20,Crotus Prenn Asylum,Father Campbell's Chapel,TrajceBrukata,Nightmare,0,8,Entity Displeased,31083,SpookyLoopz,Dwight Fairfield,True,8048,Fungoose,Feng Min,True,8048,TheJRM_,Jeffrey "Jeff" Johansen,True,8048,Ev3ntic,Jill Valentine,True,8048
801,19,Haddonfield,Lampkin Lane,Ohmwrecker,Legion,3,11,Ruthless Killer,25473,ZubatLEL,Jeffrey "Jeff" Johansen,False,28719,Fungoose,William "Bill" Overbeck,True,28719,Otzdarva,Steve Harrington,False,28719,SpookyLoopz,Yui Kimura,False,28719
802,8,Backwater Swamp,The Pale Rose,praxz,Demogorgon,2,6,Entity Displeased,5711,Uncharted,Élodie Rakoto,True,13845,Ralph,David King,False,13845,Ohmwrecker,Jonah Vasquez,True,13845,Ayrun,David King,False,13845
803,8,Crotus Prenn Asylum,Disturbed Ward,TrajceBrukata,Hag,0,0,Entity Displeased,6374,hexy,Claudette Morel,True,23697,OhTofu,Yui Kimura,True,23697,Skermz,Meg Thomas,True,23697,Umbra,William "Bill" Overbeck,True,23697
804,15,Backwater Swamp,Grim Pantry,Abadjar,Executioner,0,8,Entity Displeased,26443,Ohmwrecker,Élodie Rakoto,True,9408,Uncharted,Yui Kimura,True,9408,Trivialiac,Laurie Strode,True,9408,Skermz,Steve Harrington,True,9408
805,13,Backwater Swamp,The Pale Rose,Ralph,Huntress,0,8,Entity Displeased,17814,TheJRM_,Ash J. Williams,True,19883,imPROBZZ,Feng Min,True,19883,TrU3Ta1ent,Jane Romero,True,19883,OhTofu,William "Bill" Overbeck,True,19883
806,9,Crotus Prenn Asylum,Disturbed Ward,Ev3ntic,Plague,3,9,Ruthless Killer,30715,ZubatLEL,Mikaela Reid,False,8493,Trivialiac,Zarina Kassir,True,8493,Otzdarva,Yun-Jin Lee,False,8493,SpookyLoopz,David King,False,8493
807,14,Backwater Swamp,Grim Pantry,Otzdarva,Trickster,3,11,Ruthless Killer,15019,Trivialiac,Laurie Strode,False,24620,Skermz,Yui Kimura,False,24620,Ev3ntic,Zarina Kassir,True,24620,OhTofu,Jeffrey "Jeff" Johansen,False,24620
808,9,Backwater Swamp,Grim Pantry,ANGRYPUG,Blight,3,11,Ruthless Killer,28701,Ohmwrecker,Nancy Wheeler,False,22741,Fungoose,Feng Min,False,22741,Ralph,Jill Valentine,False,22741,TheJRM_,Jonah Vasquez,True,22741
809,13,Crotus Prenn Asylum,Father Campbell's Chapel,Ayrun,Blight,3,9,Ruthless Killer,11349,Ev3ntic,Mikaela Reid,False,19575,Otzdarva,Steve Harrington,True,19575,Skermz,William "Bill" Overbeck,False,19575,Trivialiac,Jeffrey "Jeff" Johansen,False,19575
810,15,Backwater Swamp,Grim Pantry,imPROBZZ,Shape,3,9,Ruthless Killer,31724,Otzdarva,Detective David Tapp,False,23530,Ayrun,Claudette Morel,False,23530,Ev3ntic,Jeffrey "Jeff" Johansen,False,23530,hexy,Yui Kimura,True,23530
811,19,Haddonfield,Lampkin Lane,Fungoose,Twins,1,3,Brutal Killer,31266,ZubatLEL,Adam Francis,False,21473,TheJRM_,Jake Park,True,21473,Otzdarva,Laurie Strode,True,21473,praxz,Laurie Strode,True,21473
812,18,Crotus Prenn Asylum,Father Campbell's Chapel,SpookyLoopz,Nemesis,1,9,Brutal Killer,9261,Bronx,Laurie Strode,False,19801,Otzdarva,Feng Min,True,19801,TrU3Ta1ent,Laurie Strode,True,19801,OhTofu,Detective David Tapp,True,19801
813,14,The MacMillan Estate,Suffocation Pit,ANGRYPUG,Nightmare,3,9,Ruthless Killer,5248,Ralph,Claudette Morel,True,11448,OhTofu,Leon Scott Kennedy,False,11448,Ohmwrecker,Zarina Kassir,False,11448,Otzdarva,Jill Valentine,False,11448
814,16,Crotus Prenn Asylum,Disturbed Ward,ZubatLEL,Demogorgon,4,12,Merciless Killer,6671,Skermz,William "Bill" Overbeck,False,14516,Ayrun,Zarina Kassir,False,14516,Ralph,Claudette Morel,False,14516,praxz,Claudette Morel,False,14516
815,13,Crotus Prenn Asylum,Father Campbell's Chapel,Umbra,Artist,1,9,Entity Displeased,12757,praxz,Dwight Fairfield,False,23625,TrU3Ta1ent,Yun-Jin Lee,True,23625,Bronx,Kate Denson,True,23625,Otzdarva,Dwight Fairfield,True,23625
816,19,The MacMillan Estate,Groaning Storehouse,praxz,Blight,1,9,Entity Displeased,23911,Abadjar,Yui Kimura,False,14429,ScottJund,Steve Harrington,True,14429,Fungoose,Laurie Strode,True,14429,Umbra,Jake Park,True,14429
817,18,Crotus Prenn Asylum,Father Campbell's Chapel,TrU3Ta1ent,Trapper,0,8,Entity Displeased,22829,hexy,Meg Thomas,True,23829,imPROBZZ,Meg Thomas,True,23829,OhTofu,Laurie Strode,True,23829,praxz,Dwight Fairfield,True,23829
818,18,Haddonfield,Lampkin Lane,Umbra,Spirit,2,10,Brutal Killer,31010,TrU3Ta1ent,Quentin Smith,True,20060,TrajceBrukata,Jeffrey "Jeff" Johansen,False,20060,Bronx,Meg Thomas,True,20060,OhTofu,Claudette Morel,False,20060
819,8,Backwater Swamp,Grim Pantry,Trivialiac,Oni,0,0,Entity Displeased,25186,ZubatLEL,Mikaela Reid,True,17344,hexy,David King,True,17344,TheJRM_,Yun-Jin Lee,True,17344,OhTofu,Jeffrey "Jeff" Johansen,True,17344
820,10,Haddonfield,Lampkin Lane,ANGRYPUG,Legion,2,10,Brutal Killer,14707,Ralph,Laurie Strode,True,5354,ZubatLEL,David King,False,5354,imPROBZZ,Kate Denson,True,5354,Ayrun,Steve Harrington,False,5354
821,19,Crotus Prenn Asylum,Disturbed Ward,Umbra,Hillbilly,4,12,Ruthless Killer,6559,imPROBZZ,Nancy Wheeler,False,15283,Ayrun,Jeffrey "Jeff" Johansen,False,15283,Bronx,Laurie Strode,False,15283,Skermz,Adam Francis,False,15283
822,18,Crotus Prenn Asylum,Father Campbell's Chapel,TrajceBrukata,Artist,1,3,Brutal Killer,23361,Trivialiac,Quentin Smith,False,30333,hexy,William "Bill" Overbeck,True,30333,TheJRM_,Mikaela Reid,True,30333,Bronx,Felix Richter,True,30333
823,8,Haddonfield,Lampkin Lane,Skermz,Demogorgon,0,0,Entity Displeased,7332,imPROBZZ,Steve Harrington,True,27719,Ralph,Leon Scott Kennedy,True,27719,Trivialiac,William "Bill" Overbeck,True,27719,OhTofu,Jane Romero,True,27719
824,13,The MacMillan Estate,Groaning Storehouse,Uncharted,Nightmare,2,10,Brutal Killer,23561,Trivialiac,Mikaela Reid,True,21774,Bronx,Detective David Tapp,False,21774,Ev3ntic,Felix Richter,True,21774,Skermz,Ace Visconti,False,21774
825,10,Crotus Prenn Asylum,Father Campbell's Chapel,Trivialiac,Blight,0,0,Entity Displeased,19377,Umbra,Cheryl Mason,True,26266,SpookyLoopz,Nea Karlsson,True,26266,ANGRYPUG,David King,True,26266,Ayrun,Jonah Vasquez,True,26266
826,14,Crotus Prenn Asylum,Disturbed Ward,ANGRYPUG,Artist,2,6,Entity Displeased,9508,Ohmwrecker,Leon Scott Kennedy,False,25268,Ralph,Feng Min,True,25268,Ayrun,Jane Romero,True,25268,ZubatLEL,Ash J. Williams,False,25268
827,11,Backwater Swamp,The Pale Rose,Ayrun,Cannibal,1,3,Entity Displeased,16429,Otzdarva,Kate Denson,True,11030,Umbra,Kate Denson,True,11030,TheJRM_,Yun-Jin Lee,True,11030,hexy,David King,False,11030
828,11,Haddonfield,Lampkin Lane,ScottJund,Spirit,0,0,Entity Displeased,5543,Skermz,Ash J. Williams,True,22991,TrU3Ta1ent,Jane Romero,True,22991,hexy,Yui Kimura,True,22991,Ohmwrecker,William "Bill" Overbeck,True,22991
829,16,The MacMillan Estate,Shelter Woods,ScottJund,Executioner,4,12,Merciless Killer,20995,TheJRM_,Adam Francis,False,24228,Bronx,Quentin Smith,False,24228,ZubatLEL,Claudette Morel,False,24228,Uncharted,Jeffrey "Jeff" Johansen,False,24228
830,17,Crotus Prenn Asylum,Disturbed Ward,Yerv,Twins,3,9,Ruthless Killer,25824,Otzdarva,David King,False,29750,ANGRYPUG,Mikaela Reid,False,29750,Umbra,Jake Park,False,29750,Uncharted,Élodie Rakoto,True,29750
831,17,Backwater Swamp,Grim Pantry,ScottJund,Cannibal,3,9,Ruthless Killer,21076,TrU3Ta1ent,Laurie Strode,False,15724,praxz,Steve Harrington,False,15724,Fungoose,Quentin Smith,False,15724,Umbra,Ash J. Williams,True,15724
832,18,The MacMillan Estate,Groaning Storehouse,hexy,Nurse,2,10,Entity Displeased,6896,Umbra,Ash J. Williams,False,11875,Skermz,Mikaela Reid,True,11875,Bronx,Nea Karlsson,False,11875,Abadjar,Jonah Vasquez,True,11875
833,15,Haddonfield,Lampkin Lane,Skermz,Deathslinger,1,9,Brutal Killer,9271,SpookyLoopz,David King,False,23422,praxz,Yui Kimura,True,23422,Uncharted,Yui Kimura,True,23422,Umbra,Quentin Smith,True,23422
834,14,Crotus Prenn Asylum,Disturbed Ward,hexy,Artist,0,0,Entity Displeased,29785,Abadjar,Feng Min,True,16842,Ev3ntic,Dwight Fairfield,True,16842,Fungoose,David King,True,16842,praxz,Ace Visconti,True,16842
835,9,Crotus Prenn Asylum,Disturbed Ward,Ohmwrecker,Clown,0,0,Entity Displeased,24233,TrajceBrukata,Claudette Morel,True,15402,imPROBZZ,Dwight Fairfield,True,15402,Abadjar,Claudette Morel,True,15402,hexy,Quentin Smith,True,15402
836,7,Backwater Swamp,Grim Pantry,ScottJund,Cannibal,1,9,Brutal Killer,26953,Bronx,Mikaela Reid,True,19090,ANGRYPUG,Jill Valentine,False,19090,imPROBZZ,Jane Romero,True,19090,Skermz,Jeffrey "Jeff" Johansen,True,19090
837,19,Backwater Swamp,The Pale Rose,imPROBZZ,Spirit,0,0,Entity Displeased,9882,OhTofu,Jeffrey "Jeff" Johansen,True,20952,Ohmwrecker,Claudette Morel,True,20952,ScottJund,Nancy Wheeler,True,20952,Trivialiac,Ace Visconti,True,20952
838,11,Haddonfield,Lampkin Lane,Skermz,Oni,1,9,Brutal Killer,7196,OhTofu,Nea Karlsson,True,27040,imPROBZZ,Leon Scott Kennedy,True,27040,ZubatLEL,Detective David Tapp,True,27040,Ayrun,Laurie Strode,False,27040
839,10,Crotus Prenn Asylum,Disturbed Ward,hexy,Shape,3,11,Ruthless Killer,18944,imPROBZZ,Élodie Rakoto,False,28711,Ohmwrecker,Cheryl Mason,False,28711,TrU3Ta1ent,Yui Kimura,False,28711,SpookyLoopz,David King,True,28711
840,8,Backwater Swamp,The Pale Rose,TrU3Ta1ent,Twins,0,0,Entity Displeased,28600,Bronx,Meg Thomas,True,15732,Skermz,Mikaela Reid,True,15732,Ayrun,Leon Scott Kennedy,True,15732,Fungoose,Zarina Kassir,True,15732
841,10,Crotus Prenn Asylum,Father Campbell's Chapel,Bronx,Trickster,3,9,Ruthless Killer,14665,ScottJund,Feng Min,True,18246,Otzdarva,Dwight Fairfield,False,18246,Uncharted,Steve Harrington,False,18246,Ralph,Felix Richter,False,18246
842,12,Crotus Prenn Asylum,Father Campbell's Chapel,Skermz,Oni,1,3,Entity Displeased,16673,TheJRM_,Ace Visconti,True,13126,Trivialiac,Jonah Vasquez,True,13126,Umbra,Zarina Kassir,False,13126,Ev3ntic,Yui Kimura,True,13126
843,9,Crotus Prenn Asylum,Disturbed Ward,Trivialiac,Wraith,0,0,Entity Displeased,7256,Otzdarva,Élodie Rakoto,True,16462,Fungoose,Kate Denson,True,16462,ZubatLEL,Jill Valentine,True,16462,praxz,Cheryl Mason,True,16462
844,11,The MacMillan Estate,Suffocation Pit,Ev3ntic,Plague,2,10,Brutal Killer,24624,Ohmwrecker,Dwight Fairfield,True,19638,hexy,Adam Francis,False,19638,ScottJund,Nancy Wheeler,True,19638,TheJRM_,Jake Park,False,19638
845,18,Crotus Prenn Asylum,Disturbed Ward,Ayrun,Trickster,3,11,Ruthless Killer,29052,Otzdarva,Jonah Vasquez,False,19086,Ev3ntic,Ash J. Williams,False,19086,Skermz,Adam Francis,True,19086,Ohmwrecker,William "Bill" Overbeck,False,19086
846,11,The MacMillan Estate,Suffocation Pit,imPROBZZ,Nemesis,4,12,Merciless Killer,29988,Ayrun,Jonah Vasquez,False,15430,SpookyLoopz,Detective David Tapp,False,15430,hexy,Nancy Wheeler,False,15430,Uncharted,Nancy Wheeler,False,15430
847,19,Haddonfield,Lampkin Lane,Ralph,Nurse,3,11,Ruthless Killer,24248,Otzdarva,Quentin Smith,False,11222,TheJRM_,William "Bill" Overbeck,True,11222,Trivialiac,Jill Valentine,False,11222,Skermz,Jill Valentine,False,11222
848,16,Haddonfield,Lampkin Lane,Uncharted,Doctor,2,10,Entity Displeased,20384,Ev3ntic,Dwight Fairfield,True,31613,TrajceBrukata,Jake Park,True,31613,ZubatLEL,Yui Kimura,False,31613,Abadjar,Kate Denson,False,31613
849,12,The MacMillan Estate,Ironworks of Misery,Ayrun,Deathslinger,3,9,Ruthless Killer,8323,Trivialiac,Ash J. Williams,True,7997,Fungoose,Claudette Morel,False,7997,Ev3ntic,Detective David Tapp,False,7997,Abadjar,Meg Thomas,False,7997
850,20,Backwater Swamp,The Pale Rose,TrU3Ta1ent,Pig,2,6,Entity Displeased,18535,Fungoose,Leon Scott Kennedy,True,16083,Ev3ntic,Zarina Kassir,True,16083,Abadjar,Nea Karlsson,False,16083,praxz,Ace Visconti,False,16083
851,13,Crotus Prenn Asylum,Disturbed Ward,TheJRM_,Wraith,2,6,Brutal Killer,19746,Bronx,Ace Visconti,True,19556,Ev3ntic,Nancy Wheeler,False,19556,imPROBZZ,Nancy Wheeler,False,19556,Uncharted,William "Bill" Overbeck,True,19556
852,16,Backwater Swamp,Grim Pantry,Otzdarva,Nurse,1,3,Entity Displeased,23500,Skermz,Feng Min,False,20894,ANGRYPUG,Mikaela Reid,True,20894,praxz,Jeffrey "Jeff" Johansen,True,20894,Umbra,Jill Valentine,True,20894
853,14,The MacMillan Estate,Suffocation Pit,ScottJund,Blight,3,11,Ruthless Killer,19558,Trivialiac,Yui Kimura,False,22081,hexy,Zarina Kassir,True,22081,Uncharted,Steve Harrington,False,22081,Ralph,Felix Richter,False,22081
854,16,The MacMillan Estate,Ironworks of Misery,TrajceBrukata,Nemesis,1,3,Entity Displeased,11405,Ayrun,David King,True,18435,Abadjar,Steve Harrington,True,18435,praxz,William "Bill" Overbeck,False,18435,ZubatLEL,Meg Thomas,True,18435
855,14,The MacMillan Estate,Coal Tower,Ayrun,Artist,3,9,Ruthless Killer,21225,OhTofu,Detective David Tapp,False,24729,praxz,Nancy Wheeler,False,24729,Uncharted,Felix Richter,False,24729,Skermz,Ace Visconti,True,24729
856,11,The MacMillan Estate,Ironworks of Misery,Ohmwrecker,Doctor,2,6,Entity Displeased,27151,Umbra,Jake Park,False,13390,Fungoose,Claudette Morel,True,13390,Ayrun,Feng Min,False,13390,praxz,Yun-Jin Lee,True,13390
857,7,Haddonfield,Lampkin Lane,SpookyLoopz,Hag,1,3,Brutal Killer,18109,Otzdarva,Ace Visconti,True,26979,hexy,Dwight Fairfield,False,26979,ZubatLEL,Jane Romero,True,26979,ScottJund,Ash J. Williams,True,26979
858,15,Crotus Prenn Asylum,Disturbed Ward,Skermz,Demogorgon,0,8,Entity Displeased,26928,Ayrun,Jeffrey "Jeff" Johansen,True,31019,imPROBZZ,Yun-Jin Lee,True,31019,praxz,Quentin Smith,True,31019,TrU3Ta1ent,Quentin Smith,True,31019
859,12,Haddonfield,Lampkin Lane,Skermz,Deathslinger,2,6,Brutal Killer,29395,Ohmwrecker,Mikaela Reid,False,13011,Ev3ntic,Leon Scott Kennedy,False,13011,Ayrun,Jeffrey "Jeff" Johansen,True,13011,ANGRYPUG,Steve Harrington,True,13011
860,7,Haddonfield,Lampkin Lane,TheJRM_,Spirit,2,6,Brutal Killer,12350,Ralph,Adam Francis,True,9949,Ohmwrecker,Jill Valentine,True,9949,ScottJund,Zarina Kassir,False,9949,Fungoose,Ash J. Williams,False,9949
861,11,The MacMillan Estate,Suffocation Pit,praxz,Ghost Face,1,3,Entity Displeased,12870,TheJRM_,Yui Kimura,True,26056,Bronx,Detective David Tapp,False,26056,Abadjar,Yui Kimura,True,26056,Fungoose,Cheryl Mason,True,26056
862,16,Haddonfield,Lampkin Lane,Umbra,Blight,0,8,Entity Displeased,31214,Uncharted,Jeffrey "Jeff" Johansen,True,11234,Skermz,Jane Romero,True,11234,Ev3ntic,Élodie Rakoto,True,11234,Ayrun,Élodie Rakoto,True,11234
863,14,The MacMillan Estate,Ironworks of Misery,ScottJund,Demogorgon,2,10,Entity Displeased,16493,TrU3Ta1ent,Yui Kimura,False,30934,hexy,David King,True,30934,Ayrun,Jonah Vasquez,True,30934,Yerv,Meg Thomas,False,30934
864,18,Crotus Prenn Asylum,Disturbed Ward,Ralph,Plague,2,10,Brutal Killer,30496,Skermz,Ash J. Williams,True,12575,Otzdarva,Quentin Smith,True,12575,Ev3ntic,Jake Park,False,12575,OhTofu,Ash J. Williams,False,12575
865,18,Haddonfield,Lampkin Lane,TrajceBrukata,Demogorgon,2,10,Brutal Killer,25126,TheJRM_,Detective David Tapp,True,13903,Yerv,Kate Denson,False,13903,ZubatLEL,Jill Valentine,False,13903,SpookyLoopz,Yun-Jin Lee,True,13903
866,17,Haddonfield,Lampkin Lane,Abadjar,Spirit,1,9,Brutal Killer,10599,Ralph,Jane Romero,False,26869,SpookyLoopz,Kate Denson,True,26869,praxz,Nancy Wheeler,True,26869,Otzdarva,Nancy Wheeler,True,26869
867,16,Backwater Swamp,The Pale Rose,TheJRM_,Cenobite,0,0,Entity Displeased,15026,ZubatLEL,Quentin Smith,True,27672,hexy,Mikaela Reid,True,27672,Trivialiac,Kate Denson,True,27672,Uncharted,Mikaela Reid,True,27672
868,19,The MacMillan Estate,Ironworks of Misery,OhTofu,Plague,1,9,Entity Displeased,30701,Trivialiac,Nea Karlsson,True,31403,TheJRM_,Adam Francis,True,31403,Umbra,Kate Denson,False,31403,Ev3ntic,Leon Scott Kennedy,True,31403
869,9,The MacMillan Estate,Ironworks of Misery,TrU3Ta1ent,Trapper,2,6,Brutal Killer,26533,Ralph,Yun-Jin Lee,True,29398,TrajceBrukata,Quentin Smith,False,29398,Ev3ntic,Ace Visconti,False,29398,ScottJund,Felix Richter,True,29398
870,17,Crotus Prenn Asylum,Disturbed Ward,Bronx,Trapper,1,9,Entity Displeased,31987,TrajceBrukata,Laurie Strode,True,14653,Umbra,Felix Richter,True,14653,SpookyLoopz,Jonah Vasquez,False,14653,Ralph,Yun-Jin Lee,True,14653
871,16,The MacMillan Estate,Ironworks of Misery,Ohmwrecker,Demogorgon,0,8,Entity Displeased,5698,Ralph,Steve Harrington,True,22994,hexy,Élodie Rakoto,True,22994,SpookyLoopz,David King,True,22994,Yerv,Quentin Smith,True,22994
872,8,Backwater Swamp,Grim Pantry,TrU3Ta1ent,Hag,2,10,Entity Displeased,11970,praxz,Leon Scott Kennedy,True,6460,ZubatLEL,Laurie Strode,True,6460,Yerv,Jeffrey "Jeff" Johansen,False,6460,Skermz,Dwight Fairfield,False,6460
873,10,Backwater Swamp,Grim Pantry,Fungoose,Plague,4,12,Merciless Killer,30367,Umbra,Nancy Wheeler,False,6976,SpookyLoopz,Dwight Fairfield,False,6976,Yerv,Ace Visconti,False,6976,hexy,Nancy Wheeler,False,6976
